"x","y","color","pen down?","x","y","color","pen down?"
"793","2.3005230661869955","0","true","793","2.411563337646256","5","true"
"794","2.293112305208125","0","true","794","2.193701577270129","5","true"
"795","2.0873029349632963","0","true","795","2.613012045620989","5","true"
"796","2.477785872786891","0","true","796","2.0807263726516925","5","true"
"797","1.9642221134646274","0","true","797","2.6625626325011327","5","true"
"798","2.4238432521775963","0","true","798","1.8479394369844193","5","true"
"799","1.6661790633299802","0","true","799","2.8011039050293953","5","true"
"800","2.447430149762654","0","true","800","2.5403158142630162","5","true"
"801","2.1662753391366243","0","true","801","2.0759417994757756","5","true"
"802","1.7925585145291725","0","true","802","2.5596739385449565","5","true"
"803","2.188508780986318","0","true","803","2.5596739385449565","5","true"
"804","2.1802862966992818","0","true","804","1.8399411945222166","5","true"
"805","1.556076575731351","0","true","805","1.5859957997327492","5","true"
"806","1.332702153133312","0","true","806","2.257568886614335","5","true"
"807","1.8700741122858024","0","true","807","2.448727454042763","5","true"
"808","1.9318852408550033","0","true","808","1.7262186931912074","5","true"
"809","1.3153452049979792","0","true","809","-0.16141729796007462","5","true"
"810","-0.4752043813025167","0","true","810","-0.16141729796007465","5","true"
"811","-0.45574973968481136","0","true","811","1.0651844340162555","5","true"
"812","0.7812048897592221","0","true","812","1.3595816495875361","5","true"
"813","1.040148982445567","0","true","813","2.063421186286954","5","true"
"814","1.5976919309097735","0","true","814","1.6000517072159157","5","true"
"815","1.234872773700628","0","true","815","1.8280266063585966","5","true"
"816","1.4191799680804602","0","true","816","1.5031027411447964","5","true"
"817","1.1525715477323482","0","true","817","1.4198419184808515","5","true"
"818","1.0861176856557884","0","true","818","0.9212202068631096","5","true"
"819","0.6339552812021862","0","true","819","0.5118795138799223","5","true"
"820","0.25044275535121113","0","true","820","0.5118795138799223","5","true"
"821","0.26341272774704555","0","true","821","0.701679489515169","5","true"
"822","0","0","true","822","0","5","true"
"823","0","0","true","823","0","5","true"
"824","0","0","true","824","0","5","true"
"825","0","0","true","825","0","5","true"
"826","0","0","true","826","0","5","true"
"827","0","0","true","827","0","5","true"
"828","0","0","true","828","0","5","true"
"829","0","0","true","829","0","5","true"
"830","0","0","true","830","0","5","true"
"831","0","0","true","831","0","5","true"
"832","0","0","true","832","0","5","true"
"833","0","0","true","833","0","5","true"
"834","0","0","true","834","0","5","true"
"835","0","0","true","835","0","5","true"
"836","0","0","true","836","0","5","true"
"837","0","0","true","837","0","5","true"
"838","0","0","true","838","0","5","true"
"839","0","0","true","839","0","5","true"
"840","0","0","true","840","0","5","true"
"841","0","0","true","841","0","5","true"
"842","0","0","true","842","0","5","true"
"843","0","0","true","843","0","5","true"
"844","0","0","true","844","0","5","true"
"845","0","0","true","845","0","5","true"
"846","0","0","true","846","0","5","true"
"847","0","0","true","847","0","5","true"
"848","0","0","true","848","0","5","true"
"849","0","0","true","849","0","5","true"
"850","0","0","true","850","0","5","true"
"851","0","0","true","851","0","5","true"
"852","0","0","true","852","0","5","true"
"853","0","0","true","853","0","5","true"
"854","0","0","true","854","0","5","true"
"855","0","0","true","855","0","5","true"
"856","0","0","true","856","0","5","true"
"857","0","0","true","857","0","5","true"
"858","0","0","true","858","0","5","true"
"859","0","0","true","859","0","5","true"
"860","0","0","true","860","0","5","true"
"861","0","0","true","861","0","5","true"
"862","0","0","true","862","0","5","true"
"863","0","0","true","863","0","5","true"
"864","0","0","true","864","0","5","true"
"865","0","0","true","865","0","5","true"
"866","0","0","true","866","0","5","true"
"867","0","0","true","867","0","5","true"
"868","0","0","true","868","0","5","true"
"869","0","0","true","869","0","5","true"
"870","0","0","true","870","0","5","true"
"871","0","0","true","871","0","5","true"
"872","0","0","true","872","0","5","true"
"873","0","0","true","873","2.8693545314554942","5","true"
"874","0","0","true","874","2.6612304477132596","5","true"
"875","2.6612304477132596","0","true","875","2.4101497029919163","5","true"
"876","2.4070036860734394","0","true","876","0.838011118753648","5","true"
"877","0.8363850795376099","0","true","877","2.583699894856613","5","true"
"878","2.5801214749090855","0","true","878","1.82558811290972","5","true"
"879","1.823065332836823","0","true","879","2.2149142597169016","5","true"
"880","2.2119925280844717","0","true","880","2.89282011820076","5","true"
"881","2.8767220407906624","0","true","881","2.8928201182007602","5","true"
"882","2.851751232091671","0","true","882","2.65428737455559","5","true"
"883","2.545154733270444","0","true","883","0.9814213496979435","5","true"
"884","0.9110776572603371","0","true","884","2.7289568922251926","5","true"
"885","2.588986969336639","0","true","885","2.163895072219426","5","true"
"886","2.0561253517557905","0","true","886","2.9135020178889373","5","true"
"887","2.7619516692011996","0","true","887","2.913502017888938","5","true"
"888","2.7690953821198327","0","true","888","2.5810378143432713","5","true"
"889","2.4457105613646837","0","true","889","0.9831999299468578","5","true"
"890","0.9111961142225495","0","true","890","2.463511679256088","5","true"
"891","2.308740988729204","0","true","891","2.375564404338925","5","true"
"892","2.1465210605303056","0","true","892","2.480769843059989","5","true"
"893","2.1868712993032764","0","true","893","1.236936123645675","5","true"
"894","0.993967646329352","0","true","894","3.019566919569443","5","true"
"895","2.4925178582684864","0","true","895","1.9735161918332016","5","true"
"896","1.6106904734858347","0","true","896","2.4115633376462555","5","true"
"897","1.9793882659590991","0","true","897","2.411563337646256","5","true"
"898","1.9572393048595838","0","true","898","2.1937015772701294","5","true"
"899","1.814268409597254","0","true","899","2.6130120456209895","5","true"
"900","2.1009365985972566","0","true","900","2.080726372651693","5","true"
"901","1.6403880336873438","0","true","901","2.662562632501133","5","true"
"902","2.0842652941240107","0","true","902","1.8479394369844193","5","true"
"903","1.45810909942776","0","true","903","2.8011039050293953","5","true"
"904","2.1815541949889377","0","true","904","2.5403158142630153","5","true"
"905","2.0007453055904296","0","true","905","2.075941799475775","5","true"
"906","1.6511338515203984","0","true","906","2.5596739385449565","5","true"
"907","2.0155001304309392","0","true","907","2.559673938544956","5","true"
"908","2.00881998616481","0","true","908","1.8709970753255991","5","true"
"909","1.5048251991010013","0","true","909","1.6147967704749866","5","true"
"910","1.2710975638255824","0","true","910","2.2918188415310636","5","true"
"911","1.8178709994655287","0","true","911","2.4841784172495682","5","true"
"912","1.9600515332473332","0","true","912","1.7641469352452057","5","true"
"913","1.4030653770461092","0","true","913","-0.1618447293836532","5","true"
"914","-0.45373893214355704","0","true","914","-0.1618447293836532","5","true"
"915","-0.46067608010898714","0","true","915","1.0655801542232153","5","true"
"916","0.7865146391290375","0","true","916","1.360655117642708","5","true"
"917","1.0529920642471322","0","true","917","2.067335337585382","5","true"
"918","1.64612054091883","0","true","918","1.60187694394452","5","true"
"919","1.2770160186844475","0","true","919","1.8307613338321942","5","true"
"920","1.4498280194258102","0","true","920","1.504601234867121","5","true"
"921","1.1687397187381774","0","true","921","1.421085668757553","5","true"
"922","1.1122881099799167","0","true","922","0.921368015787448","5","true"
"923","0.6439067269289274","0","true","923","0.5115728593002479","5","true"
"924","0.25209787873492584","0","true","924","0.511572859300248","5","true"
"925","0.27324335794078064","0","true","925","0.7015409183412774","5","true"
"926","0","0","true","926","0","5","true"
"927","0","0","true","927","0","5","true"
"928","0","0","true","928","0","5","true"
"929","0","0","true","929","0","5","true"
"930","0","0","true","930","0","5","true"
"931","0","0","true","931","0","5","true"
"932","0","0","true","932","0","5","true"
"933","0","0","true","933","0","5","true"
"934","0","0","true","934","0","5","true"
"935","0","0","true","935","0","5","true"
"936","0","0","true","936","0","5","true"
"937","0","0","true","937","0","5","true"
"938","0","0","true","938","0","5","true"
"939","0","0","true","939","0","5","true"
"940","0","0","true","940","0","5","true"
"941","0","0","true","941","0","5","true"
"942","0","0","true","942","0","5","true"
"943","0","0","true","943","0","5","true"
"944","0","0","true","944","0","5","true"
"945","0","0","true","945","0","5","true"
"946","0","0","true","946","0","5","true"
"947","0","0","true","947","0","5","true"
"948","0","0","true","948","0","5","true"
"949","0","0","true","949","0","5","true"
"950","0","0","true","950","0","5","true"
"951","0","0","true","951","0","5","true"
"952","0","0","true","952","0","5","true"
"953","0","0","true","953","0","5","true"
"954","0","0","true","954","0","5","true"
"955","0","0","true","955","0","5","true"
"956","0","0","true","956","0","5","true"
"957","0","0","true","957","0","5","true"
"958","0","0","true","958","0","5","true"
"959","0","0","true","959","0","5","true"
"960","0","0","true","960","0","5","true"
"961","0","0","true","961","0","5","true"
"962","0","0","true","962","0","5","true"
"963","0","0","true","963","0","5","true"
"964","0","0","true","964","0","5","true"
"965","0","0","true","965","0","5","true"
"966","0","0","true","966","0","5","true"
"967","0","0","true","967","0","5","true"
"968","0","0","true","968","0","5","true"
"969","0","0","true","969","0","5","true"
"970","0","0","true","970","0","5","true"
"971","0","0","true","971","0","5","true"
"972","0","0","true","972","0","5","true"
"973","0","0","true","973","0","5","true"
"974","0","0","true","974","0","5","true"
"975","0","0","true","975","0","5","true"
"976","0","0","true","976","0","5","true"
"977","0","0","true","977","2.8800641678886256","5","true"
"978","0","0","true","978","2.669647729316589","5","true"
"979","2.6696477293165892","0","true","979","2.416360761604755","5","true"
"980","2.416360761604755","0","true","980","0.8380379714465785","5","true"
"981","0.8380379714465788","0","true","981","2.5913778945217394","5","true"
"982","2.5908891389705646","0","true","982","1.828311976317459","5","true"
"983","1.8279752904255833","0","true","983","2.2197402303935454","5","true"
"984","2.219340964465959","0","true","984","2.903820334622625","5","true"
"985","2.903255682257275","0","true","985","2.9038203346226252","5","true"
"986","2.901255739184561","0","true","986","2.662636135234366","5","true"
"987","2.660322048029463","0","true","987","0.9816666871517221","5","true"
"988","0.9756638760453272","0","true","988","2.7380678988575813","5","true"
"989","2.7113698782102413","0","true","989","2.168399261438596","5","true"
"990","2.148100139045426","0","true","990","2.924764387045646","5","true"
"991","2.89559787937227","0","true","991","2.9247643870456463","5","true"
"992","2.891597659584645","0","true","992","2.588691410514573","5","true"
"993","2.558831194064484","0","true","993","0.983448280661258","5","true"
"994","0.9700361618504039","0","true","994","2.4701480978274524","5","true"
"995","2.442322154696376","0","true","995","2.3815110848685497","5","true"
"996","2.3497818523012204","0","true","996","2.4875485307086396","5","true"
"997","2.4310717822707115","0","true","997","1.237697405736802","5","true"
"998","1.1923694808802012","0","true","998","3.032269609449477","5","true"
"999","2.8866480584526633","0","true","999","1.9769480975804774","5","true"
"1000","1.8884839326580167","0","true","1000","2.417785388226716","5","true"
"1001","2.2906350929570403","0","true","1001","2.417785388226716","5","true"
"1002","2.2970887546241494","0","true","1002","2.1983918723765745","5","true"
"1003","2.084411401330775","0","true","1003","2.6209629754485966","5","true"
"1004","2.4873147270899985","0","true","1004","2.0847381843807455","5","true"
"1005","1.9745580243654755","0","true","1005","2.670993115131393","5","true"
"1006","2.5727136630824923","0","true","1006","1.9206224102672025","5","true"
"1007","1.77944122022711","0","true","1007","2.90919662431164","5","true"
"1008","2.570832568204882","0","true","1008","2.643812525799135","5","true"
"1009","2.3003878761895917","0","true","1009","2.1694698769713123","5","true"
"1010","1.8902116211146136","0","true","1010","2.663538989689243","5","true"
"1011","2.297459411284557","0","true","1011","2.6635389896892434","5","true"
"1012","2.312118297931925","0","true","1012","1.927672929349806","5","true"
"1013","1.6683716841988183","0","true","1013","1.6709754230707676","5","true"
"1014","1.4502967032416225","0","true","1014","2.3677817452614573","5","true"
"1015","2.072844490682342","0","true","1015","2.5711179074349997","5","true"
"1016","2.128388905636613","0","true","1016","1.8254862260916696","5","true"
"1017","1.4902385600934192","0","true","1017","-0.13265954688483073","5","true"
"1018","-0.3926159703596138","0","true","1018","-0.13265954688483075","5","true"
"1019","-0.3858862166489174","0","true","1019","1.1410336627246809","5","true"
"1020","0.8851979630825573","0","true","1020","1.4460767816477778","5","true"
"1021","1.1622765935424124","0","true","1021","2.173866186107433","5","true"
"1022","1.7592719958674767","0","true","1022","1.6949907022230462","5","true"
"1023","1.3562370546837834","0","true","1023","1.9307314412361363","5","true"
"1024","1.55108000609597","0","true","1024","1.5946668491300666","5","true"
"1025","1.2834465325338584","0","true","1025","1.5084756236746688","5","true"
"1026","1.197291219011197","0","true","1026","0.991753458116626","5","true"
"1027","0.7489767604058044","0","true","1027","0.5669553283236388","5","true"
"1028","0.3469927201934374","0","true","1028","0.5669553283236388","5","true"
"1029","0.3485043164024801","0","true","1029","0.7639816447852259","5","true"
"1030","0","0","true","1030","0","5","true"
"1031","0","0","true","1031","0","5","true"
"1032","0","0","true","1032","0","5","true"
"1033","0","0","true","1033","0","5","true"
"1034","0","0","true","1034","0","5","true"
"1035","0","0","true","1035","0","5","true"
"1036","0","0","true","1036","0","5","true"
"1037","0","0","true","1037","0","5","true"
"1038","0","0","true","1038","0","5","true"
"1039","0","0","true","1039","0","5","true"
"1040","0","0","true","1040","0","5","true"
"1041","0","0","true","1041","0","5","true"
"1042","0","0","true","1042","0","5","true"
"1043","0","0","true","1043","0","5","true"
"1044","0","0","true","1044","0","5","true"
"1045","0","0","true","1045","0","5","true"
"1046","0","0","true","1046","0","5","true"
"1047","0","0","true","1047","0","5","true"
"1048","0","0","true","1048","0","5","true"
"1049","0","0","true","1049","0","5","true"
"1050","0","0","true","1050","0","5","true"
"1051","0","0","true","1051","0","5","true"
"1052","0","0","true","1052","0","5","true"
"1053","0","0","true","1053","0","5","true"
"1054","0","0","true","1054","0","5","true"
"1055","0","0","true","1055","0","5","true"
"1056","0","0","true","1056","0","5","true"
"1057","0","0","true","1057","0","5","true"
"1058","0","0","true","1058","0","5","true"
"1059","0","0","true","1059","0","5","true"
"1060","0","0","true","1060","0","5","true"
"1061","0","0","true","1061","0","5","true"
"1062","0","0","true","1062","0","5","true"
"1063","0","0","true","1063","0","5","true"
"1064","0","0","true","1064","0","5","true"
"1065","0","0","true","1065","0","5","true"
"1066","0","0","true","1066","0","5","true"
"1067","0","0","true","1067","0","5","true"
"1068","0","0","true","1068","0","5","true"
"1069","0","0","true","1069","0","5","true"
"1070","0","0","true","1070","0","5","true"
"1071","0","0","true","1071","0","5","true"
"1072","0","0","true","1072","0","5","true"
"1073","0","0","true","1073","0","5","true"
"1074","0","0","true","1074","0","5","true"
"1075","0","0","true","1075","0","5","true"
"1076","0","0","true","1076","0","5","true"
"1077","0","0","true","1077","0","5","true"
"1078","0","0","true","1078","0","5","true"
"1079","0","0","true","1079","0","5","true"
"1080","0","0","true","1080","0","5","true"
"1081","0","0","true","1081","3.003487109325119","5","true"
"1082","0","0","true","1082","2.7897478788010748","5","true"
"1083","2.789461791864218","0","true","1083","2.5313898973090474","5","true"
"1084","2.53109335726071","0","true","1084","0.905441677586854","5","true"
"1085","0.9053384808964158","0","true","1085","2.710024701005751","5","true"
"1086","2.709713027602508","0","true","1086","1.92821122225028","5","true"
"1087","1.9280242167376804","0","true","1087","2.330171952825835","5","true"
"1088","2.3299144294681615","0","true","1088","3.0275588899644257","5","true"
"1089","3.0236374725236086","0","true","1089","3.027558889964427","5","true"
"1090","3.0221800251813797","0","true","1090","2.7826105574729385","5","true"
"1091","2.7490318885298666","0","true","1091","1.0541858048858432","5","true"
"1092","1.0260382038665297","0","true","1092","2.8593465492877734","5","true"
"1093","2.7745901722261355","0","true","1093","2.277547745812724","5","true"
"1094","2.2107199527855332","0","true","1094","3.048770221718934","5","true"
"1095","2.954099744129379","0","true","1095","3.048770221718934","5","true"
"1096","2.9524612784103166","0","true","1096","2.7072864336534086","5","true"
"1097","2.6241730365318956","0","true","1097","1.0560301261874303","5","true"
"1098","1.0175629177795626","0","true","1098","2.5863400012118927","5","true"
"1099","2.4955383609730295","0","true","1099","2.495764118096868","5","true"
"1100","2.4069360244393674","0","true","1100","2.604107204481296","5","true"
"1101","2.4769076040463576","0","true","1101","1.3190348958311273","5","true"
"1102","1.2111096463789175","0","true","1102","3.157475565482569","5","true"
"1103","2.774357232645062","0","true","1103","2.08104079887054","5","true"
"1104","1.8468163142669782","0","true","1104","2.5328458757232477","5","true"
"1105","2.245515013729047","0","true","1105","2.5328458757232486","5","true"
"1106","2.2272200155649715","0","true","1106","2.308293937486748","5","true"
"1107","2.0376917632153866","0","true","1107","2.740171836478289","5","true"
"1108","2.4081901937687777","0","true","1108","2.1917281563012354","5","true"
"1109","1.9399922290254599","0","true","1109","2.7911172861063553","5","true"
"1110","2.4252741804784947","0","true","1110","1.9513105098402623","5","true"
"1111","1.6869780731031507","0","true","1111","2.9334411491584875","5","true"
"1112","2.4510062615136894","0","true","1112","2.6653917639864635","5","true"
"1113","2.1549051182806034","0","true","1113","2.186789818486403","5","true"
"1114","1.7236603165573798","0","true","1114","2.685309026940005","5","true"
"1115","2.0486759005701787","0","true","1115","2.6853090269400046","5","true"
"1116","2.0774503698035325","0","true","1116","1.9430449082622032","5","true"
"1117","1.4955132718807094","0","true","1117","1.6804480552566625","5","true"
"1118","1.2898943339810915","0","true","1118","2.374155646208614","5","true"
"1119","1.8147339242041467","0","true","1119","2.5711179074350006","5","true"
"1120","1.9763162744326208","0","true","1120","1.8254862260916696","5","true"
"1121","1.3874661366689","0","true","1121","-0.1322543939445683","5","true"
"1122","-0.437212602327376","0","true","1122","-0.13225439394456837","5","true"
"1123","-0.44896261076363897","0","true","1123","1.1430098312766852","5","true"
"1124","0.8469407911218337","0","true","1124","1.4486749046285685","5","true"
"1125","1.106243825074438","0","true","1125","2.1784865513072296","5","true"
"1126","1.6989122823245841","0","true","1126","1.698187867884534","5","true"
"1127","1.3189914634161726","0","true","1127","1.9345812958489976","5","true"
"1128","1.5106760841034632","0","true","1128","1.5976119978169647","5","true"
"1129","1.2313502900362276","0","true","1129","1.5112157668845616","5","true"
"1130","1.1577101385616506","0","true","1130","0.9934658283202848","5","true"
"1131","0.709836373782382","0","true","1131","0.5680452156513355","5","true"
"1132","0.31225351254220834","0","true","1132","0.5680452156513354","5","true"
"1133","0.2992121165419765","0","true","1133","0.7653379638214395","5","true"
"1134","0","0","true","1134","0","5","true"
"1135","0","0","true","1135","0","5","true"
"1136","0","0","true","1136","0","5","true"
"1137","0","0","true","1137","0","5","true"
"1138","0","0","true","1138","0","5","true"
"1139","0","0","true","1139","0","5","true"
"1140","0","0","true","1140","0","5","true"
"1141","0","0","true","1141","0","5","true"
"1142","0","0","true","1142","0","5","true"
"1143","0","0","true","1143","0","5","true"
"1144","0","0","true","1144","0","5","true"
"1145","0","0","true","1145","0","5","true"
"1146","0","0","true","1146","0","5","true"
"1147","0","0","true","1147","0","5","true"
"1148","0","0","true","1148","0","5","true"
"1149","0","0","true","1149","0","5","true"
"1150","0","0","true","1150","0","5","true"
"1151","0","0","true","1151","0","5","true"
"1152","0","0","true","1152","0","5","true"
"1153","0","0","true","1153","0","5","true"
"1154","0","0","true","1154","0","5","true"
"1155","0","0","true","1155","0","5","true"
"1156","0","0","true","1156","0","5","true"
"1157","0","0","true","1157","0","5","true"
"1158","0","0","true","1158","0","5","true"
"1159","0","0","true","1159","0","5","true"
"1160","0","0","true","1160","0","5","true"
"1161","0","0","true","1161","0","5","true"
"1162","0","0","true","1162","0","5","true"
"1163","0","0","true","1163","0","5","true"
"1164","0","0","true","1164","0","5","true"
"1165","0","0","true","1165","0","5","true"
"1166","0","0","true","1166","0","5","true"
"1167","0","0","true","1167","0","5","true"
"1168","0","0","true","1168","0","5","true"
"1169","0","0","true","1169","0","5","true"
"1170","0","0","true","1170","0","5","true"
"1171","0","0","true","1171","0","5","true"
"1172","0","0","true","1172","0","5","true"
"1173","0","0","true","1173","0","5","true"
"1174","0","0","true","1174","0","5","true"
"1175","0","0","true","1175","0","5","true"
"1176","0","0","true","1176","0","5","true"
"1177","0","0","true","1177","0","5","true"
"1178","0","0","true","1178","0","5","true"
"1179","0","0","true","1179","0","5","true"
"1180","0","0","true","1180","0","5","true"
"1181","0","0","true","1181","0","5","true"
"1182","0","0","true","1182","0","5","true"
"1183","0","0","true","1183","0","5","true"
"1184","0","0","true","1184","0","5","true"
"1185","0","0","true","1185","3.0116684358585477","5","true"
"1186","0","0","true","1186","2.7968516384014284","5","true"
"1187","2.7968516384014284","0","true","1187","2.5373491463653113","5","true"
"1188","2.5373491463653113","0","true","1188","0.9070127505202423","5","true"
"1189","0.9070127505202423","0","true","1189","2.7167578668355055","5","true"
"1190","2.7167578668355055","0","true","1190","1.932053626783202","5","true"
"1191","1.9320536267832016","0","true","1191","2.335345461028945","5","true"
"1192","2.3353454610289455","0","true","1192","3.035869732511379","5","true"
"1193","3.035869732511379","0","true","1193","3.03586973251138","5","true"
"1194","3.03586973251138","0","true","1194","2.789680474872333","5","true"
"1195","2.788138543990609","0","true","1195","1.056005441865507","5","true"
"1196","1.055122118517813","0","true","1196","2.8667873644151722","5","true"
"1197","2.8584856789450903","0","true","1197","2.2825296788835923","5","true"
"1198","2.273637248292408","0","true","1198","3.057196630649661","5","true"
"1199","3.040685908852548","0","true","1199","3.057196630649661","5","true"
"1200","3.0308321078267983","0","true","1200","2.7140071560485723","5","true"
"1201","2.688974881031383","0","true","1201","1.0578529980066322","5","true"
"1202","1.0459833776527079","0","true","1202","2.5925293106927336","5","true"
"1203","2.5646779900168157","0","true","1203","2.5015778665945856","5","true"
"1204","2.4720070849534608","0","true","1204","2.6103723923452944","5","true"
"1205","2.578414221107755","0","true","1205","1.3213598057543379","5","true"
"1206","1.2967979086703851","0","true","1206","3.166516092682512","5","true"
"1207","3.076086692437977","0","true","1207","2.0853546003495573","5","true"
"1208","2.026917517177858","0","true","1208","2.538811131749659","5","true"
"1209","2.4382368889806014","0","true","1209","2.538811131749659","5","true"
"1210","2.43193898759693","0","true","1210","2.313387126015974","5","true"
"1211","2.2079464841508005","0","true","1211","2.747043240485803","5","true"
"1212","2.608174967404909","0","true","1212","2.1964093440975025","5","true"
"1213","2.083936304224552","0","true","1213","2.79822755403538","5","true"
"1214","2.63849687721167","0","true","1214","1.9552215962763608","5","true"
"1215","1.8166128937851833","0","true","1215","2.941255262754169","5","true"
"1216","2.665341386784879","0","true","1216","2.692907716571639","5","true"
"1217","2.412551930856405","0","true","1217","2.214179459773145","5","true"
"1218","1.9417008090479537","0","true","1218","2.716099037216165","5","true"
"1219","2.359908551411467","0","true","1219","2.7160990372161646","5","true"
"1220","2.3484765885486305","0","true","1220","1.9768129915769692","5","true"
"1221","1.688625376549703","0","true","1221","1.7060377184358155","5","true"
"1222","1.4630962588608396","0","true","1222","2.4068678322140085","5","true"
"1223","2.034847124216626","0","true","1223","2.6058471543697928","5","true"
"1224","2.135010133524252","0","true","1224","1.8525626677961198","5","true"
"1225","1.4914996104428129","0","true","1225","-0.12533573255397498","5","true"
"1226","-0.4409842222288696","0","true","1226","-0.12533573255397498","5","true"
"1227","-0.44073259404374215","0","true","1227","1.1611227509949378","5","true"
"1228","0.8656933962158643","0","true","1228","1.4692702726836855","5","true"
"1229","1.128248524803601","0","true","1229","2.2045211775088154","5","true"
"1230","1.6717108557017863","0","true","1230","1.7207293199355065","5","true"
"1231","1.3246190367740873","0","true","1231","1.9588881891891843","5","true"
"1232","1.5141958923361496","0","true","1232","1.6193785046485187","5","true"
"1233","1.2527249530249562","0","true","1233","1.5323062099583116","5","true"
"1234","1.180613272948599","0","true","1234","1.0103298563983676","5","true"
"1235","0.7262442656739382","0","true","1235","0.5812516825240246","5","true"
"1236","0.32435677716986716","0","true","1236","0.5812516825240247","5","true"
"1237","0.3214965972723414","0","true","1237","0.7802586016777235","5","true"
"1238","0","0","true","1238","0","5","true"
"1239","0","0","true","1239","0","5","true"
"1240","0","0","true","1240","0","5","true"
"1241","0","0","true","1241","0","5","true"
"1242","0","0","true","1242","0","5","true"
"1243","0","0","true","1243","0","5","true"
"1244","0","0","true","1244","0","5","true"
"1245","0","0","true","1245","0","5","true"
"1246","0","0","true","1246","0","5","true"
"1247","0","0","true","1247","0","5","true"
"1248","0","0","true","1248","0","5","true"
"1249","0","0","true","1249","0","5","true"
"1250","0","0","true","1250","0","5","true"
"1251","0","0","true","1251","0","5","true"
"1252","0","0","true","1252","0","5","true"
"1253","0","0","true","1253","0","5","true"
"1254","0","0","true","1254","0","5","true"
"1255","0","0","true","1255","0","5","true"
"1256","0","0","true","1256","0","5","true"
"1257","0","0","true","1257","0","5","true"
"1258","0","0","true","1258","0","5","true"
"1259","0","0","true","1259","0","5","true"
"1260","0","0","true","1260","0","5","true"
"1261","0","0","true","1261","0","5","true"
"1262","0","0","true","1262","0","5","true"
"1263","0","0","true","1263","0","5","true"
"1264","0","0","true","1264","0","5","true"
"1265","0","0","true","1265","0","5","true"
"1266","0","0","true","1266","0","5","true"
"1267","0","0","true","1267","0","5","true"
"1268","0","0","true","1268","0","5","true"
"1269","0","0","true","1269","0","5","true"
"1270","0","0","true","1270","0","5","true"
"1271","0","0","true","1271","0","5","true"
"1272","0","0","true","1272","0","5","true"
"1273","0","0","true","1273","0","5","true"
"1274","0","0","true","1274","0","5","true"
"1275","0","0","true","1275","0","5","true"
"1276","0","0","true","1276","0","5","true"
"1277","0","0","true","1277","0","5","true"
"1278","0","0","true","1278","0","5","true"
"1279","0","0","true","1279","0","5","true"
"1280","0","0","true","1280","0","5","true"
"1281","0","0","true","1281","0","5","true"
"1282","0","0","true","1282","0","5","true"
"1283","0","0","true","1283","0","5","true"
"1284","0","0","true","1284","0","5","true"
"1285","0","0","true","1285","0","5","true"
"1286","0","0","true","1286","0","5","true"
"1287","0","0","true","1287","0","5","true"
"1288","0","0","true","1288","0","5","true"
"1289","0","0","true","1289","3.0425806431848277","5","true"
"1290","0","0","true","1290","2.8266999628484237","5","true"
"1291","2.8266999628484246","0","true","1291","2.565713086486776","5","true"
"1292","2.5606504656353892","0","true","1292","0.9231454926701056","5","true"
"1293","0.9212976760844339","0","true","1293","2.7461690037201842","5","true"
"1294","2.731558580480829","0","true","1294","1.9563420896405714","5","true"
"1295","1.9479496047866378","0","true","1295","2.36243269136978","5","true"
"1296","2.3519373540049484","0","true","1296","3.066890633818531","5","true"
"1297","3.0263988258180397","0","true","1297","3.0668906338185304","5","true"
"1298","3.0096455403817752","0","true","1298","2.819490483427329","5","true"
"1299","2.6361495933034145","0","true","1299","1.0733943055052941","5","true"
"1300","0.9923919850003662","0","true","1300","2.897000371796938","5","true"
"1301","2.687006887667011","0","true","1301","2.309268061879947","5","true"
"1302","2.143325768276212","0","true","1302","3.088311243752615","5","true"
"1303","2.821997930038116","0","true","1303","3.088311243752615","5","true"
"1304","2.8304743510122505","0","true","1304","2.7434029267877382","5","true"
"1305","2.5166103655071406","0","true","1305","1.0752573116479451","5","true"
"1306","0.9322435561613609","0","true","1306","2.6212246954618603","5","true"
"1307","2.3384410105854543","0","true","1307","2.5297227841563386","5","true"
"1308","1.9948986264804924","0","true","1308","2.639173232290274","5","true"
"1309","2.071842222126148","0","true","1309","1.3409333895667155","5","true"
"1310","1.0481050986823734","0","true","1310","3.1980784862586606","5","true"
"1311","2.4342259136671123","0","true","1311","2.1107417939144635","5","true"
"1312","1.6685650274481068","0","true","1312","2.567183954926158","5","true"
"1313","2.000238096421965","0","true","1313","2.5671839549261586","5","true"
"1314","2.0091526157026958","0","true","1314","2.340330033626411","5","true"
"1315","1.8550708144027497","0","true","1315","2.7766220412265685","5","true"
"1316","2.159265947454511","0","true","1316","2.2225667119471155","5","true"
"1317","1.767561320603505","0","true","1317","2.8280832109383174","5","true"
"1318","2.23131483749824","0","true","1318","1.9796786056798976","5","true"
"1319","1.575660638044453","0","true","1319","2.9718376562164477","5","true"
"1320","2.303337116821519","0","true","1320","2.701082308027749","5","true"
"1321","2.1031267916530267","0","true","1321","2.2175776245736274","5","true"
"1322","1.7607515116454975","0","true","1322","2.7212021800754744","5","true"
"1323","2.1596247080225113","0","true","1323","2.7398564168337773","5","true"
"1324","2.146295680272145","0","true","1324","1.9907302362222041","5","true"
"1325","1.5997254344041574","0","true","1325","1.7242339125257857","5","true"
"1326","1.3783647621420367","0","true","1326","2.427790923036705","5","true"
"1327","1.931187519486465","0","true","1327","2.6272363257848808","5","true"
